date,year,market,currency,price,days_since_last_event,events_7d,events_30d,max_severity_7d,max_severity_30d,policy_events_30d,weather_events_30d,disaster_events_30d,event_shock_score,key,day_of_week,month,dow_sin,dow_cos,month_sin,month_cos,price_lag_1,price_lag_2,price_lag_3,price_lag_5,price_lag_10,price_lag_20,price_lag_30,rolling_mean_5,rolling_std_5,rolling_mean_10,rolling_std_10,rolling_mean_20,rolling_std_20,rolling_mean_30,rolling_std_30,momentum_5,momentum_10,momentum_20
2014-03-21,2014,California,USD,10.04,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-03-21 00:00:00'))",4,3,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,10.04,10.42,10.36,10.53,10.57,10.56,10.26,10.264,0.24541801074900982,10.323,0.19287589561972215,10.3005,0.2257729413650651,10.323,0.23074317713229492,-0.4900000000000002,-0.5300000000000011,-0.5200000000000014
2014-03-24,2014,California,USD,10.31,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-03-24 00:00:00'))",0,3,0.0,1.0,1.0,6.123233995736766e-17,10.04,10.04,10.42,9.97,10.36,10.13,10.63,10.166,0.2075572210259166,10.27,0.19026297590440258,10.2745,0.22425255968732422,10.315666666666665,0.23624480776390494,0.06999999999999851,-0.3200000000000003,-0.09000000000000163
2014-03-25,2014,California,USD,10.41,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-03-25 00:00:00'))",1,3,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,10.31,10.04,10.04,10.36,10.23,10.3,9.93,10.234,0.1813284313062937,10.264999999999999,0.18828170383762552,10.2835,0.22174606149709847,10.305,0.228665544047381,-0.049999999999998934,0.08000000000000007,0.009999999999999787
2014-03-26,2014,California,USD,10.41,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-03-26 00:00:00'))",2,3,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,10.41,10.31,10.04,10.42,10.38,10.5,10.71,10.244,0.19112822920751746,10.282999999999998,0.19310618840420218,10.289,0.22353381941230732,10.321,0.21806911273960058,-0.009999999999999787,0.02999999999999936,-0.08999999999999986
2014-03-27,2014,California,USD,10.27,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-03-27 00:00:00'))",3,3,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,10.41,10.41,10.31,10.04,10.37,10.6,10.53,10.241999999999999,0.1888650311730612,10.286,0.19500427345744467,10.2845,0.21993958500604863,10.311,0.20616949839626506,0.370000000000001,0.040000000000000924,-0.1899999999999995
2014-03-28,2014,California,USD,10.26,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-03-28 00:00:00'))",4,3,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,10.27,10.41,10.41,10.04,10.53,10.12,10.28,10.288,0.15172343260024604,10.276,0.19276929216034197,10.267999999999999,0.20702402606562853,10.302333333333335,0.20207003451916525,0.23000000000000043,-0.2599999999999998,0.15000000000000036
2014-03-31,2014,California,USD,10.32,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-03-31 00:00:00'))",0,3,0.0,1.0,1.0,6.123233995736766e-17,10.26,10.27,10.41,10.31,9.97,10.53,10.6,10.331999999999999,0.07362064927723388,10.249,0.17090933268841554,10.275,0.2041026573488038,10.301666666666668,0.20217921946038647,-0.05000000000000071,0.28999999999999915,-0.2699999999999996
2014-04-01,2014,California,USD,10.51,519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-04-01 00:00:00'))",1,4,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,10.32,10.26,10.27,10.41,10.36,10.09,10.21,10.334,0.07300684899378612,10.284,0.14057026712644236,10.264500000000002,0.19551483992674287,10.292333333333335,0.19423915819091292,-0.08999999999999986,-0.03999999999999915,0.23000000000000043
2014-04-02,2014,California,USD,10.76,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-04-02 00:00:00'))",2,4,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,10.51,10.32,10.26,10.41,10.42,9.8,10.37,10.354,0.10549881515923061,10.299,0.15666312052724038,10.2855,0.19832124391873654,10.302333333333333,0.1975484808821686,0.09999999999999964,0.08999999999999986,0.7099999999999991
2014-04-03,2014,California,USD,9.87,521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-04-03 00:00:00'))",3,4,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,10.76,10.51,10.32,10.27,10.04,10.15,10.16,10.424000000000001,0.21314314438893292,10.333,0.2127100269276338,10.333499999999999,0.19065744978336646,10.315333333333333,0.2142787957284916,0.4900000000000002,0.7200000000000006,0.6099999999999994
2014-04-04,2014,California,USD,10.6,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-04-04 00:00:00'))",4,4,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,9.87,10.76,10.51,10.26,10.04,10.57,10.56,10.344,0.3289832822500279,10.315999999999999,0.24331963431758588,10.3195,0.21372572192070918,10.305666666666667,0.227651932341574,-0.39000000000000057,-0.16999999999999993,-0.7000000000000011
2014-04-07,2014,California,USD,10.42,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-04-07 00:00:00'))",0,4,0.0,1.0,0.8660254037844387,-0.4999999999999998,10.6,9.87,10.76,10.32,10.31,10.36,10.13,10.412,0.34215493566511884,10.372,0.23710288437253707,10.321,0.21567275405601713,10.307,0.2293040445076977,0.27999999999999936,0.28999999999999915,0.2400000000000002
2014-04-08,2014,California,USD,10.59,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-04-08 00:00:00'))",1,4,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,10.42,10.6,9.87,10.51,10.41,10.23,10.3,10.431999999999999,0.3383341543504021,10.383,0.2364576541840443,10.324000000000002,0.21665883926482435,10.316666666666666,0.22769206872643066,-0.08999999999999986,0.009999999999999787,0.1899999999999995
2014-04-09,2014,California,USD,10.77,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-04-09 00:00:00'))",2,4,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,10.59,10.42,10.6,10.76,10.41,10.38,10.5,10.447999999999999,0.3447752891377248,10.401,0.24542253813010123,10.341999999999999,0.2232911717207454,10.326333333333334,0.2330529514100212,-0.16999999999999993,0.17999999999999972,0.20999999999999908
2014-04-10,2014,California,USD,10.26,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-04-10 00:00:00'))",3,4,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,10.77,10.59,10.42,9.87,10.27,10.37,10.6,10.45,0.34705907278156817,10.437,0.2718680235375629,10.3615,0.24294844590658274,10.335333333333333,0.2449029833717222,0.9000000000000004,0.5,0.40000000000000036
2014-04-11,2014,California,USD,10.71,529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-04-11 00:00:00'))",4,4,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,10.26,10.77,10.59,10.6,10.26,10.53,10.12,10.528,0.1943450539633104,10.436,0.27256803432048293,10.355999999999998,0.24398878317617814,10.324,0.2400517185654146,-0.33999999999999986,0.0,-0.2699999999999996
2014-04-14,2014,California,USD,10.15,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-04-14 00:00:00'))",0,4,0.0,1.0,0.8660254037844387,-0.4999999999999998,10.71,10.26,10.77,10.42,10.32,9.97,10.53,10.55,0.21011901389451235,10.480999999999998,0.27738661347176047,10.364999999999998,0.25386486251755175,10.343666666666667,0.24683490690007806,0.2900000000000009,0.39000000000000057,0.7400000000000002
2014-04-15,2014,California,USD,10.51,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-04-15 00:00:00'))",1,4,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,10.15,10.71,10.26,10.59,10.51,10.36,10.09,10.495999999999999,0.27618834153526783,10.464,0.2931135540290727,10.373999999999999,0.2420395791905527,10.331,0.24669330393607927,-0.4399999999999995,-0.35999999999999943,-0.20999999999999908
2014-04-16,2014,California,USD,10.42,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-04-16 00:00:00'))",2,4,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,10.51,10.15,10.71,10.77,10.76,10.42,9.8,10.48,0.27166155414412557,10.464,0.2931135540290727,10.381499999999999,0.24389978528723844,10.344999999999999,0.24445223777197564,-0.2599999999999998,-0.25,0.08999999999999986
2014-04-17,2014,California,USD,10.49,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-04-17 00:00:00'))",3,4,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,10.42,10.51,10.15,10.26,9.87,10.04,10.15,10.41,0.21805962487356784,10.430000000000001,0.2740640638812572,10.381499999999999,0.24389978528723844,10.365666666666668,0.22196121645278033,0.16000000000000014,0.5500000000000007,0.3800000000000008
2014-04-18,2014,California,USD,10.23,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-04-18 00:00:00'))",4,4,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,10.49,10.42,10.51,10.71,10.6,10.04,10.57,10.456,0.20218803129760543,10.492,0.19077619231852264,10.404,0.23116182529493848,10.377,0.2192329889598702,-0.22000000000000064,-0.10999999999999943,0.45000000000000107
2014-04-21,2014,California,USD,10.61,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-04-21 00:00:00'))",0,4,0.0,1.0,0.8660254037844387,-0.4999999999999998,10.23,10.49,10.42,10.15,10.42,10.31,10.36,10.36,0.1612451549659732,10.455000000000002,0.2029915159693973,10.4135,0.21899951934579162,10.365666666666666,0.21769455560539971,0.08000000000000007,-0.1899999999999995,-0.08000000000000007
2014-04-22,2014,California,USD,10.92,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-04-22 00:00:00'))",1,4,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,10.61,10.23,10.49,10.51,10.59,10.41,10.23,10.452,0.14149204924659597,10.474,0.20817727488315385,10.4285,0.2217935265535413,10.373999999999999,0.22220835205756914,0.09999999999999964,0.019999999999999574,0.1999999999999993
2014-04-23,2014,California,USD,10.25,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-04-23 00:00:00'))",2,4,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,10.92,10.61,10.23,10.42,10.77,10.41,10.38,10.534,0.2559882809817695,10.507,0.2504684499980839,10.454,0.24739484741263293,10.397,0.2416487904605305,0.5,0.15000000000000036,0.5099999999999998
2014-04-24,2014,California,USD,10.56,542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-04-24 00:00:00'))",3,4,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,10.25,10.92,10.61,10.49,10.26,10.27,10.37,10.5,0.2846049894151562,10.455000000000002,0.2436869576594774,10.446000000000002,0.25144634250252834,10.392666666666667,0.24312524561936,-0.2400000000000002,-0.009999999999999787,-0.019999999999999574
2014-04-25,2014,California,USD,10.74,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-04-25 00:00:00'))",4,4,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,10.56,10.25,10.92,10.23,10.71,10.26,10.53,10.514,0.2857096428194213,10.485,0.23533663831484403,10.4605,0.2491136920744253,10.399000000000001,0.2449820542336819,0.33000000000000007,-0.15000000000000036,0.3000000000000007
2014-04-28,2014,California,USD,10.44,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-04-28 00:00:00'))",0,4,0.0,1.0,0.8660254037844387,-0.4999999999999998,10.74,10.56,10.25,10.61,10.15,10.32,9.97,10.616,0.24744696401451757,10.488000000000001,0.23869087400512753,10.4845,0.25188708832165724,10.406,0.2517606964477679,0.13000000000000078,0.5899999999999999,0.41999999999999993
2014-04-29,2014,California,USD,10.89,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-04-29 00:00:00'))",1,4,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,10.44,10.74,10.56,10.92,10.51,10.51,10.36,10.582,0.25984610830259103,10.517,0.20880879078982587,10.490499999999999,0.2491770666139248,10.421666666666669,0.2379377393691367,-0.4800000000000004,-0.07000000000000028,-0.07000000000000028
2014-04-30,2014,California,USD,10.41,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-04-30 00:00:00'))",2,4,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,10.89,10.44,10.74,10.25,10.42,10.76,10.42,10.576,0.25025986494042946,10.555,0.2396872962841334,10.5095,0.26474366947355044,10.439333333333334,0.25243549306886914,0.6400000000000006,0.47000000000000064,0.13000000000000078
2014-05-01,2014,California,USD,10.5,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-05-01 00:00:00'))",3,5,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,10.41,10.89,10.44,10.56,10.49,9.87,10.04,10.608,0.20413231003445306,10.553999999999998,0.24033310217279258,10.492,0.2588151138513733,10.439,0.252468502644567,-0.15000000000000036,-0.08000000000000007,0.5400000000000009
2014-05-02,2014,California,USD,10.27,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-05-02 00:00:00'))",4,5,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,10.5,10.41,10.89,10.74,10.23,10.6,10.04,10.596,0.20935615586841963,10.555,0.2400578633950068,10.5235,0.21349904474087927,10.454333333333334,0.24111355649660288,-0.2400000000000002,0.2699999999999996,-0.09999999999999964
2014-05-05,2014,California,USD,10.57,553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-05-05 00:00:00'))",0,5,0.0,1.0,0.49999999999999994,-0.8660254037844387,10.27,10.5,10.41,10.44,10.61,10.42,10.31,10.501999999999999,0.23274449510139178,10.559,0.23430511921186628,10.507000000000001,0.21993061106679812,10.462,0.23092617121436873,-0.16999999999999993,-0.33999999999999986,-0.15000000000000036
2014-05-06,2014,California,USD,10.54,554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-05-06 00:00:00'))",1,5,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,10.57,10.27,10.5,10.89,10.92,10.59,10.41,10.528,0.2313438998547441,10.555,0.23367831640003223,10.5145,0.21936451279477492,10.470666666666666,0.22990152814559994,-0.3200000000000003,-0.34999999999999964,-0.019999999999999574
2014-05-07,2014,California,USD,10.72,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-05-07 00:00:00'))",2,5,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,10.54,10.57,10.27,10.41,10.25,10.77,10.41,10.458,0.1211197754291242,10.517,0.19550788560396135,10.511999999999999,0.2187428194310303,10.475,0.22994377123774942,0.129999999999999,0.28999999999999915,-0.23000000000000043
2014-05-08,2014,California,USD,10.38,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-05-08 00:00:00'))",3,5,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,10.72,10.54,10.57,10.5,10.56,10.26,10.27,10.52,0.16263455967291107,10.563999999999998,0.1800740588387585,10.5095,0.21590629058875108,10.485333333333333,0.23385426250542904,0.22000000000000064,0.16000000000000014,0.46000000000000085
2014-05-09,2014,California,USD,10.38,557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-05-09 00:00:00'))",4,5,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,10.38,10.72,10.54,10.27,10.74,10.71,10.26,10.496,0.17472836060583166,10.546000000000001,0.1892793350227774,10.5155,0.21019977965836648,10.488999999999999,0.2312089665365525,0.11000000000000121,-0.35999999999999943,-0.33000000000000007
2014-05-12,2014,California,USD,10.69,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-05-12 00:00:00'))",0,5,0.0,1.0,0.49999999999999994,-0.8660254037844387,10.38,10.38,10.72,10.57,10.44,10.15,10.32,10.518,0.14324803663576513,10.51,0.18239152027072195,10.499,0.20705707324057307,10.492999999999999,0.22812806445746128,-0.1899999999999995,-0.05999999999999872,0.23000000000000043
2014-05-13,2014,California,USD,10.94,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-05-13 00:00:00'))",1,5,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,10.69,10.38,10.38,10.54,10.89,10.51,10.51,10.542,0.16284962388658278,10.535,0.18875321925142352,10.526,0.1939451903041424,10.505333333333333,0.22845407496435785,0.15000000000000036,-0.20000000000000107,0.17999999999999972
2014-05-14,2014,California,USD,10.74,562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-05-14 00:00:00'))",2,5,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,10.94,10.69,10.38,10.72,10.41,10.42,10.76,10.622,0.24108089928486942,10.540000000000001,0.19955506062793846,10.547500000000001,0.21479182087731888,10.519666666666666,0.24185323753415353,0.21999999999999886,0.5299999999999994,0.5199999999999996
2014-05-15,2014,California,USD,11.07,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-05-15 00:00:00'))",3,5,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,10.74,10.94,10.69,10.38,10.5,10.49,9.87,10.626000000000001,0.24326939799325634,10.573,0.2029258211487302,10.5635,0.21670438268223605,10.519,0.24119458448773565,0.35999999999999943,0.2400000000000002,0.25
2014-05-16,2014,California,USD,10.72,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-05-16 00:00:00'))",4,5,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,11.07,10.74,10.94,10.38,10.27,10.23,10.6,10.764,0.2636854186336469,10.629999999999999,0.2538153309440137,10.592500000000001,0.24350240461366376,10.559,0.22905126666016443,0.6899999999999995,0.8000000000000007,0.8399999999999999
2014-05-19,2014,California,USD,10.72,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-05-19 00:00:00'))",0,5,0.0,1.0,0.49999999999999994,-0.8660254037844387,10.72,11.07,10.74,10.69,10.57,10.61,10.42,10.831999999999999,0.16543881044060316,10.675,0.22061781936692854,10.617,0.22934919365801978,10.562999999999999,0.23083282501293745,0.030000000000001137,0.15000000000000036,0.11000000000000121
2014-05-20,2014,California,USD,10.77,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-05-20 00:00:00'))",1,5,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,10.72,10.72,11.07,10.94,10.54,10.92,10.59,10.838,0.15943650773897977,10.690000000000001,0.2177664396141393,10.6225,0.2304886114323329,10.573,0.23092243809079785,-0.21999999999999886,0.1800000000000015,-0.1999999999999993
2014-05-21,2014,California,USD,10.99,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-05-21 00:00:00'))",2,5,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,10.77,10.72,10.72,10.74,10.72,10.25,10.77,10.804,0.1500999666888763,10.713000000000001,0.21223938266860756,10.614999999999998,0.22260420386630683,10.579,0.23370110589502366,0.02999999999999936,0.049999999999998934,0.5199999999999996
2014-05-22,2014,California,USD,10.93,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-05-22 00:00:00'))",3,5,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,10.99,10.77,10.72,11.07,10.38,10.56,10.26,10.854,0.16440802900102458,10.739999999999998,0.22968577569268717,10.652,0.22022954531938704,10.586333333333334,0.2431614098996246,-0.08000000000000007,0.6099999999999994,0.4299999999999997
2014-05-23,2014,California,USD,10.32,571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-05-23 00:00:00'))",4,5,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,10.93,10.99,10.77,10.72,10.38,10.74,10.71,10.825999999999999,0.1258173279004198,10.795,0.19749824190496224,10.6705,0.227514603348548,10.608666666666666,0.2429237617504599,0.20999999999999908,0.5499999999999989,0.1899999999999995
2014-05-26,2014,California,USD,10.82,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-05-26 00:00:00'))",0,5,0.0,1.0,0.49999999999999994,-0.8660254037844387,10.32,10.93,10.99,10.72,10.69,10.44,10.15,10.746,0.2627356085497393,10.789,0.21189357915917223,10.6495,0.23981297537435237,10.595666666666666,0.24770231484912433,-0.40000000000000036,-0.3699999999999992,-0.11999999999999922
2014-05-27,2014,California,USD,10.68,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('California', Timestamp('2014-05-27 00:00:00'))",1,5,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,10.82,10.32,10.93,10.77,10.94,10.89,10.51,10.766,0.2640643860879422,10.802000000000001,0.20911453533622257,10.6685,0.237382103701816,10.618,0.2360654497204746,0.05000000000000071,-0.11999999999999922,-0.07000000000000028
